customer_id,first_name,last_name,email,signup_date,country,city,acquisition_channel
313,Sandra,Harris,sandra.harris@gmail.com,2023-07-31,Australia,,paid_search
314,Joshua,Rodriguez,joshua.rodriguez@hotmail.com,2023-10-20,France,Lyon,organic_search
315,Larry,Smith,larry.smith@icloud.com,2024-12-20,Germany,Frankfurt,referral
316,Benjamin,Mitchell,benjamin.mitchell@yahoo.com,2024-03-20,India,Hyderabad,organic_search
317,Richard,Rodriguez,richard.rodriguez@gmail.com,2024-12-20,Canada,Calgary,affiliate
318,Kenneth,Rodriguez,kenneth.rodriguez@yahoo.com,2024-05-23,United States,Los Angeles,social_media
319,Scott,Campbell,scott.campbell@icloud.com,2024-09-09,United States,New York,organic_search
320,Helen,Allen,helen.allen@yahoo.com,2023-04-22,Australia,Brisbane,referral
321,Julie,Thomas,julie.thomas@hotmail.com,2025-10-20,United States,Houston,email
322,Elizabeth,King,elizabeth.king@gmail.com,2023-09-28,Mexico,Guadalajara,paid_search
323,Larry,Clark,larry.clark@outlook.com,2025-08-22,Canada,Vancouver,affiliate
324,Jerry,Jones,jerry.jones@gmail.com,2024-06-20,Canada,Toronto,organic_search
325,Linda,Sanchez,linda.sanchez@icloud.com,2025-04-30,United States,Miami,social_media
326,Rebecca,Garcia,rebecca.garcia@icloud.com,2024-07-22,Canada,Vancouver,organic_search
327,David,Allen,david.allen@yahoo.com,2024-10-31,Mexico,Mexico City,paid_search
328,Katherine,Carter,katherine.carter@gmail.com,2024-05-03,United States,Seattle,organic_search
329,Barbara,Ramirez,barbara.ramirez@gmail.com,2023-04-23,United Kingdom,Glasgow,paid_search
330,Jack,Nelson,jack.nelson@yahoo.com,2023-01-24,United States,Chicago,organic_search
331,Brian,King,brian.king@icloud.com,2023-12-08,France,Marseille,paid_search
332,Olivia,Roberts,olivia.roberts@outlook.com,2023-03-02,Australia,Sydney,paid_search
333,Jason,Moore,jason.moore@icloud.com,2023-06-07,United States,Boston,social_media
334,Shirley,White,shirley.white@gmail.com,2023-12-08,United Kingdom,Glasgow,paid_search
335,Steven,Roberts,steven.roberts@gmail.com,2023-08-25,Brazil,Brasilia,paid_search
336,Shirley,Smith,shirley.smith@gmail.com,2024-05-15,Netherlands,Amsterdam,organic_search
337,George,Harris,george.harris@yahoo.com,2025-05-08,United States,New York,paid_search
338,Ashley,Clark,ashley.clark@outlook.com,2025-02-02,United States,Los Angeles,organic_search
339,Gregory,Brown,gregory.brown@yahoo.com,2023-04-05,United States,Miami,affiliate
340,William,Robinson,william.robinson@outlook.com,2024-11-01,France,Marseille,organic_search
341,Ryan,Smith,ryan.smith@outlook.com,2024-09-14,United States,Boston,referral
342,Ashley,Robinson,ashley.robinson@outlook.com,2024-02-05,Canada,Calgary,referral
343,Brenda,Carter,brenda.carter@yahoo.com,2023-02-18,United States,Seattle,paid_search
344,Brian,Green,brian.green@gmail.com,2025-02-09,India,Mumbai,direct
345,Maria,Martin,maria.martin@gmail.com,2025-05-09,United States,Houston,social_media
346,Linda,Martinez,linda.martinez@outlook.com,2025-11-30,United States,Houston,social_media
347,Deborah,Robinson,deborah.robinson@gmail.com,2023-10-01,Canada,Ottawa,email
348,Ronald,Jones,ronald.jones@icloud.com,2023-09-25,Canada,Calgary,paid_search
349,Kimberly,Lee,kimberly.lee@hotmail.com,2024-10-13,Australia,Brisbane,social_media
350,Sandra,Jones,sandra.jones2@gmail.com,2023-11-15,France,Paris,organic_search
351,Cynthia,Robinson,cynthia.robinson@outlook.com,2025-01-03,United Kingdom,Glasgow,affiliate
352,Anthony,Lewis,anthony.lewis@outlook.com,2023-07-05,United Kingdom,London,organic_search
353,Rachel,Martin,rachel.martin@icloud.com,2023-10-31,United States,Austin,organic_search
354,Ashley,Thompson,ashley.thompson@hotmail.com,2024-09-04,United Kingdom,Bristol,paid_search
355,Daniel,Johnson,daniel.johnson@hotmail.com,2024-05-26,Netherlands,Utrecht,organic_search
356,Susan,Rodriguez,susan.rodriguez@gmail.com,2023-09-25,United States,Houston,organic_search
357,Rebecca,White,rebecca.white@gmail.com,2023-06-03,Canada,Montreal,organic_search
358,William,Gonzalez,william.gonzalez@hotmail.com,2024-11-10,France,Paris,organic_search
359,Kathleen,Brown,kathleen.brown@yahoo.com,2025-03-19,India,Hyderabad,social_media
360,Timothy,Baker,timothy.baker@hotmail.com,2024-01-19,United States,Houston,paid_search
361,Cynthia,Martinez,cynthia.martinez@gmail.com,2024-05-18,Canada,Ottawa,email
362,Angela,Clark,angela.clark@icloud.com,2024-07-26,United Kingdom,London,paid_search
363,Sharon,Gonzalez,sharon.gonzalez@icloud.com,2023-02-09,United States,Miami,affiliate
364,Tyler,Rivera,tyler.rivera@outlook.com,2024-12-05,United Kingdom,Leeds,direct
365,Nicholas,Lee,nicholas.lee@hotmail.com,2024-10-15,United States,New York,social_media
366,Patricia,Roberts,patricia.roberts@outlook.com,2025-12-20,United States,Denver,paid_search
367,Justin,Anderson,justin.anderson@yahoo.com,2024-06-29,United States,Houston,social_media
368,Julie,Mitchell,julie.mitchell@gmail.com,2025-03-06,Australia,Melbourne,paid_search
369,Daniel,Lopez,daniel.lopez@yahoo.com,2023-02-27,Canada,Montreal,email
370,Melissa,Torres,melissa.torres@icloud.com,2025-10-05,United States,Houston,social_media
371,Daniel,Young,daniel.young@gmail.com,2024-03-24,United States,Houston,organic_search
372,Amy,Smith,amy.smith@outlook.com,2023-09-25,India,Delhi,paid_search
373,Daniel,Lee,daniel.lee@gmail.com,2023-10-18,United States,Boston,referral
374,Anna,White,anna.white@gmail.com,2023-07-26,United States,Seattle,paid_search
375,Carol,Rodriguez,carol.rodriguez@yahoo.com,2025-09-24,Australia,Perth,email
376,Daniel,Rivera,daniel.rivera@icloud.com,2024-12-31,Germany,Cologne,paid_search
377,Nicole,Lopez,nicole.lopez@hotmail.com,2023-09-18,United States,Phoenix,organic_search
378,James,Hall,james.hall@icloud.com,2023-03-08,United States,Boston,organic_search
379,Kenneth,Flores,kenneth.flores@yahoo.com,2025-10-13,Germany,,organic_search
380,Olivia,Jones,olivia.jones@yahoo.com,2023-12-10,United States,Austin,email
381,Barbara,Rivera,barbara.rivera@outlook.com,2024-03-05,United Kingdom,Birmingham,paid_search
382,William,Thompson,william.thompson@outlook.com,2023-04-09,France,Paris,paid_search
383,Maria,Clark,maria.clark@yahoo.com,2025-02-14,Brazil,Rio de Janeiro,paid_search
384,Timothy,Miller,timothy.miller@hotmail.com,2023-11-30,France,Lyon,social_media
385,Robert,Jackson,robert.jackson@gmail.com,2023-06-01,United States,Los Angeles,paid_search
386,Timothy,Hernandez,timothy.hernandez@gmail.com,2024-11-23,Canada,Toronto,social_media
387,Brandon,Walker,brandon.walker2@yahoo.com,2025-06-08,India,Delhi,organic_search
388,Richard,Perez,richard.perez@yahoo.com,2024-06-27,Mexico,Guadalajara,email
389,Joshua,Thomas,joshua.thomas@gmail.com,2025-10-02,United States,Boston,organic_search
390,George,Smith,george.smith@hotmail.com,2025-09-10,United States,Boston,organic_search
391,Patricia,Wilson,patricia.wilson@yahoo.com,2025-08-27,Germany,Berlin,direct
392,Michelle,Sanchez,michelle.sanchez@hotmail.com,2024-06-26,United Kingdom,Bristol,organic_search
393,Brenda,Harris,brenda.harris@yahoo.com,2025-01-26,United States,Seattle,organic_search
394,Jennifer,Taylor,jennifer.taylor@hotmail.com,2024-07-04,United Kingdom,Manchester,social_media
395,Karen,Carter,karen.carter@gmail.com,2025-04-27,United States,Austin,affiliate
396,Nicole,Anderson,nicole.anderson@icloud.com,2025-12-06,United States,Seattle,social_media
397,Jonathan,Baker,jonathan.baker@hotmail.com,2025-09-02,Canada,Vancouver,paid_search
398,Ronald,Rivera,ronald.rivera@gmail.com,2023-10-29,United Kingdom,Glasgow,organic_search
399,Dennis,Lewis,dennis.lewis@yahoo.com,2024-03-09,India,Delhi,referral
400,Thomas,Williams,thomas.williams@hotmail.com,2024-02-18,United States,Seattle,affiliate
401,Benjamin,Martinez,benjamin.martinez@icloud.com,2023-06-28,United States,Los Angeles,paid_search
402,Ronald,Scott,ronald.scott@outlook.com,2025-07-27,Netherlands,Utrecht,direct
403,Mary,Hall,mary.hall@icloud.com,2023-08-19,Canada,Calgary,social_media
404,Charles,Torres,charles.torres@icloud.com,2023-08-05,Canada,Toronto,social_media
405,Richard,Jackson,richard.jackson@icloud.com,2024-06-24,Brazil,Rio de Janeiro,paid_search
406,Gary,Torres,gary.torres@icloud.com,2024-07-18,United Kingdom,Manchester,social_media
407,Samantha,Hill,samantha.hill@hotmail.com,2024-05-01,United States,Austin,organic_search
408,Jacob,Moore,jacob.moore@outlook.com,2024-09-28,United States,Phoenix,paid_search
409,Gary,Hall,gary.hall@gmail.com,2023-10-03,Mexico,Mexico City,paid_search
410,Olivia,Lewis,olivia.lewis@outlook.com,2023-07-02,United States,Seattle,organic_search
411,Margaret,Clark,margaret.clark@hotmail.com,2023-04-26,Australia,Brisbane,social_media
412,Christopher,Jones,christopher.jones@outlook.com,2023-10-05,Australia,Perth,referral
413,Anna,Torres,anna.torres@gmail.com,2023-04-29,United States,Houston,paid_search
414,Ryan,Brown,ryan.brown@outlook.com,2025-01-24,Australia,Brisbane,direct
415,Nicholas,Sanchez,nicholas.sanchez@gmail.com,2025-02-01,Germany,Munich,social_media
416,Cynthia,Lopez,cynthia.lopez@hotmail.com,2024-12-06,Canada,Montreal,organic_search
417,Kimberly,Mitchell,kimberly.mitchell@gmail.com,2023-04-12,United States,Seattle,organic_search
418,Emma,Roberts,emma.roberts@yahoo.com,2024-04-06,Netherlands,Utrecht,email
419,Andrew,Adams,andrew.adams@hotmail.com,2023-01-19,United Kingdom,Bristol,social_media
420,Thomas,Adams,thomas.adams@yahoo.com,2024-04-03,Canada,Toronto,paid_search
421,Michelle,Rivera,michelle.rivera@outlook.com,2024-12-15,United Kingdom,Leeds,social_media
422,Margaret,Robinson,margaret.robinson@outlook.com,2025-03-24,Germany,Cologne,social_media
423,James,Allen,james.allen@outlook.com,2024-08-01,Canada,Ottawa,paid_search
424,Susan,Walker,susan.walker@gmail.com,2024-10-27,United States,Phoenix,direct
425,Kimberly,Adams,kimberly.adams@outlook.com,2024-05-07,United States,,direct
426,Scott,Sanchez,scott.sanchez@outlook.com,2025-10-15,Germany,Berlin,affiliate
427,Kimberly,Clark,kimberly.clark@hotmail.com,2024-01-24,United States,New York,paid_search
428,Janet,Anderson,janet.anderson@icloud.com,2025-01-04,Germany,Frankfurt,social_media
429,Nancy,Nelson,nancy.nelson@icloud.com,2025-08-22,United States,,organic_search
430,Kimberly,Campbell,kimberly.campbell@icloud.com,2024-11-18,Australia,Melbourne,email
431,Mark,Thompson,mark.thompson@yahoo.com,2025-05-11,Australia,Brisbane,referral
432,Kevin,White,kevin.white@outlook.com,2023-08-30,Canada,Calgary,social_media
433,Katherine,Nguyen,katherine.nguyen@icloud.com,2025-08-25,India,Mumbai,direct
434,Nicholas,Davis,nicholas.davis@hotmail.com,2023-04-21,Canada,Calgary,direct
435,Karen,Rodriguez,karen.rodriguez@yahoo.com,2025-07-26,United States,Boston,organic_search
436,Janet,Lopez,janet.lopez@gmail.com,2023-12-29,United Kingdom,Bristol,paid_search
437,Linda,Smith,linda.smith@hotmail.com,2023-11-21,United States,Chicago,social_media
438,Heather,Roberts,heather.roberts@gmail.com,2025-05-29,United States,Seattle,social_media
439,Amy,Harris,amy.harris@gmail.com,2025-02-03,United States,Houston,affiliate
440,Carol,Carter,carol.carter@icloud.com,2024-05-24,United States,New York,paid_search
441,Brian,Martin,brian.martin@yahoo.com,2024-09-18,United States,Miami,organic_search
442,Jennifer,Martin,jennifer.martin@outlook.com,2025-12-09,United Kingdom,Glasgow,paid_search
443,Rachel,Rodriguez,rachel.rodriguez@outlook.com,2025-01-05,Mexico,Guadalajara,referral
444,Nancy,Sanchez,nancy.sanchez@gmail.com,2024-03-08,United States,Chicago,referral
445,Nicole,Allen,nicole.allen@yahoo.com,2025-02-07,United States,,direct
446,Steven,Roberts,steven.roberts@icloud.com,2023-04-09,Germany,Cologne,email
447,Christine,Johnson,christine.johnson@gmail.com,2025-06-28,Germany,Frankfurt,paid_search
448,Stephen,Taylor,stephen.taylor@hotmail.com,2023-01-20,Australia,Melbourne,paid_search
449,Frank,Miller,frank.miller@icloud.com,2023-10-08,United States,Boston,social_media
450,Susan,Allen,susan.allen@icloud.com,2023-08-06,United States,Los Angeles,social_media
451,Helen,Gonzalez,helen.gonzalez@outlook.com,2025-01-03,Netherlands,Amsterdam,email
452,Donna,Hernandez,donna.hernandez@gmail.com,2025-09-11,Canada,Vancouver,paid_search
453,James,Smith,james.smith@gmail.com,2025-10-08,Brazil,,organic_search
454,Barbara,Roberts,barbara.roberts@icloud.com,2024-06-08,United States,Los Angeles,email
455,Ryan,Jackson,ryan.jackson@outlook.com,2023-12-24,United Kingdom,London,direct
456,Donna,White,donna.white@outlook.com,2023-07-14,United Kingdom,London,direct
457,Jennifer,Smith,jennifer.smith@yahoo.com,2024-11-04,Germany,Munich,paid_search
458,Jeffrey,Flores,jeffrey.flores@outlook.com,2025-02-02,Brazil,Sao Paulo,referral
459,Lisa,Davis,lisa.davis@hotmail.com,2024-07-10,United Kingdom,Leeds,direct
460,Raymond,Walker,raymond.walker@hotmail.com,2023-08-20,Germany,Munich,organic_search
461,Patrick,Brown,patrick.brown@yahoo.com,2025-09-15,United States,Boston,referral
462,Gregory,Lewis,gregory.lewis@yahoo.com,2023-03-01,Canada,Montreal,direct
463,Maria,Rodriguez,maria.rodriguez@hotmail.com,2025-04-22,India,Mumbai,social_media
464,William,Taylor,william.taylor@outlook.com,2024-04-03,United States,Miami,affiliate
465,Debra,Perez,debra.perez@icloud.com,2023-07-15,Canada,Ottawa,social_media
466,Maria,Thomas,maria.thomas@hotmail.com,2023-11-01,United States,Seattle,direct
467,Pamela,Flores,pamela.flores@gmail.com,2025-11-01,United States,Chicago,direct
468,Angela,Hernandez,angela.hernandez@gmail.com,2024-05-08,Australia,Brisbane,paid_search
469,Emily,Brown,emily.brown@icloud.com,2025-04-05,United States,Seattle,referral
470,David,Robinson,david.robinson@hotmail.com,2023-06-30,France,Toulouse,direct
471,Cynthia,Lee,cynthia.lee@gmail.com,2023-02-06,Mexico,Monterrey,organic_search
472,Edward,Williams,edward.williams@icloud.com,2024-09-15,Canada,Toronto,direct
473,Pamela,Wilson,pamela.wilson@hotmail.com,2023-04-22,India,Bangalore,referral
474,Ryan,Perez,ryan.perez@icloud.com,2025-01-14,Australia,Perth,email
475,Joseph,Miller,joseph.miller@yahoo.com,2024-08-20,United States,Austin,social_media
476,Deborah,Hall,deborah.hall@gmail.com,2025-10-05,United States,Chicago,organic_search
477,Janet,Mitchell,janet.mitchell@hotmail.com,2024-02-06,United States,Boston,organic_search
478,Ronald,Wilson,ronald.wilson@hotmail.com,2024-11-23,France,Lyon,organic_search
479,Sharon,Williams,sharon.williams@icloud.com,2025-07-25,United States,Denver,email
480,Nicholas,Rodriguez,nicholas.rodriguez@hotmail.com,2025-06-05,United States,New York,direct
481,Amy,Allen,amy.allen@yahoo.com,2023-09-20,Germany,Munich,organic_search
482,Frank,Hill,frank.hill@icloud.com,2025-02-26,Brazil,Brasilia,social_media
483,Helen,Hall,helen.hall2@yahoo.com,2024-08-25,United States,Austin,social_media
484,Sarah,Rodriguez,sarah.rodriguez@hotmail.com,2024-09-04,Canada,Ottawa,direct
485,Stephen,Lee,stephen.lee@icloud.com,2024-03-05,Germany,Munich,email
486,Donna,Baker,donna.baker@outlook.com,2023-12-31,India,Delhi,social_media
487,Raymond,Green,raymond.green@outlook.com,2025-09-10,Australia,Brisbane,social_media
488,Debra,Rivera,debra.rivera@hotmail.com,2024-08-08,Germany,Cologne,direct
489,Jason,Smith,jason.smith@icloud.com,2023-10-25,United States,Seattle,organic_search
490,Linda,Gonzalez,linda.gonzalez@outlook.com,2024-08-09,Australia,Melbourne,email
491,Charles,Brown,charles.brown@outlook.com,2023-03-08,United States,Miami,paid_search
492,Cynthia,Miller,cynthia.miller@icloud.com,2024-04-04,Netherlands,Utrecht,referral
493,Pamela,Harris,pamela.harris@yahoo.com,2024-08-12,United Kingdom,Bristol,email
494,Michael,Harris,michael.harris@hotmail.com,2024-10-02,United Kingdom,Bristol,affiliate
495,Michael,Smith,michael.smith@outlook.com,2024-04-06,United States,Denver,direct
496,Alexander,Rivera,alexander.rivera@outlook.com,2024-02-01,Australia,Melbourne,paid_search
497,Daniel,Baker,daniel.baker@gmail.com,2025-11-18,United States,Chicago,organic_search
498,Jennifer,Ramirez,jennifer.ramirez@outlook.com,2023-11-26,Canada,Vancouver,social_media
499,Steven,Smith,steven.smith@outlook.com,2023-03-23,United Kingdom,,organic_search
500,Carol,Hill,carol.hill@gmail.com,2025-10-01,France,Marseille,referral
501,Stephen,Thompson,stephen.thompson@gmail.com,2025-12-12,France,Marseille,organic_search
502,Lisa,King,lisa.king@gmail.com,2025-05-01,France,Lyon,social_media
503,Rebecca,Garcia,rebecca.garcia@outlook.com,2024-11-10,United States,Houston,paid_search
504,Donna,Wilson,donna.wilson@icloud.com,2023-01-19,Canada,Ottawa,organic_search
505,Brian,Lewis,brian.lewis@yahoo.com,2024-05-14,Brazil,Brasilia,affiliate
506,Rachel,Lee,rachel.lee@hotmail.com,2025-03-01,India,Mumbai,paid_search
507,Patrick,Jackson,patrick.jackson@gmail.com,2025-11-19,India,Bangalore,referral
508,Cynthia,Young,cynthia.young@gmail.com,2024-10-18,United States,Houston,social_media
509,Richard,Hernandez,richard.hernandez@icloud.com,2024-03-07,Canada,Toronto,email
510,Diane,Wilson,diane.wilson@hotmail.com,2025-06-10,Netherlands,Amsterdam,email
511,Elizabeth,Mitchell,elizabeth.mitchell@yahoo.com,2023-03-19,United States,Austin,organic_search
512,Michael,Lopez,michael.lopez@outlook.com,2024-04-11,Canada,Ottawa,direct
513,Edward,Harris,edward.harris@hotmail.com,2024-10-09,Germany,Frankfurt,organic_search
514,Gregory,Davis,gregory.davis@icloud.com,2023-05-10,United States,Boston,referral
515,Justin,Williams,justin.williams@gmail.com,2023-08-06,United States,Miami,paid_search
516,Rachel,Martin,rachel.martin2@gmail.com,2025-02-20,United States,Denver,paid_search
517,Frank,Johnson,frank.johnson@hotmail.com,2023-10-07,United States,Houston,referral
518,Julie,Wright,julie.wright@outlook.com,2024-09-02,Mexico,Mexico City,email
519,Julie,Campbell,julie.campbell@outlook.com,2023-10-17,India,Mumbai,organic_search
520,James,Torres,james.torres@icloud.com,2023-06-24,United States,Miami,paid_search
521,Olivia,Mitchell,olivia.mitchell@outlook.com,2023-10-19,United States,Miami,organic_search
522,Mark,Flores,mark.flores@outlook.com,2023-04-22,United States,Chicago,direct
523,Stephen,Robinson,stephen.robinson@icloud.com,2024-05-28,United States,Los Angeles,organic_search
524,Patrick,Nguyen,patrick.nguyen@hotmail.com,2023-09-20,India,Bangalore,email
525,Donald,Miller,donald.miller@outlook.com,2024-10-12,Canada,Vancouver,social_media
526,Kevin,Flores,kevin.flores@outlook.com,2025-01-16,Germany,Munich,referral
527,Jason,Hernandez,jason.hernandez@gmail.com,2025-06-12,United States,Houston,paid_search
